"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement"
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Aa","Aluviall Open Ombrophilous Forest","No further information",70,"TF1.1","Tropical flooded forests and peat forests","These tropical swamps have closed forest canopies and experience high rainfall and consistent temperatures all year. In some, peat accumulates in anaerobic black water conditions, while others are highly productive white-water systems, with frequent refilling and turnover of nutrients. Trees and other plants, such as palms, pitcher plants, epiphytic mosses and ferns grow in soils that are waterlogged or periodically inundated.","https://global-ecosystems.org/explore/groups/TF1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Aab","Aluviall Open Ombrophilous Forest with bamboos","No further information",70,"TF1.1","Tropical flooded forests and peat forests","These tropical swamps have closed forest canopies and experience high rainfall and consistent temperatures all year. In some, peat accumulates in anaerobic black water conditions, while others are highly productive white-water systems, with frequent refilling and turnover of nutrients. Trees and other plants, such as palms, pitcher plants, epiphytic mosses and ferns grow in soils that are waterlogged or periodically inundated.","https://global-ecosystems.org/explore/groups/TF1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Aac","Aluviall Open Ombrophilous Forest with lianas","No further information",70,"TF1.1","Tropical flooded forests and peat forests","These tropical swamps have closed forest canopies and experience high rainfall and consistent temperatures all year. In some, peat accumulates in anaerobic black water conditions, while others are highly productive white-water systems, with frequent refilling and turnover of nutrients. Trees and other plants, such as palms, pitcher plants, epiphytic mosses and ferns grow in soils that are waterlogged or periodically inundated.","https://global-ecosystems.org/explore/groups/TF1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Aap","Aluviall Open Ombrophilous Forest with palm trees","No further information",70,"TF1.1","Tropical flooded forests and peat forests","These tropical swamps have closed forest canopies and experience high rainfall and consistent temperatures all year. In some, peat accumulates in anaerobic black water conditions, while others are highly productive white-water systems, with frequent refilling and turnover of nutrients. Trees and other plants, such as palms, pitcher plants, epiphytic mosses and ferns grow in soils that are waterlogged or periodically inundated.","https://global-ecosystems.org/explore/groups/TF1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Ab","Lowland Open Ombrophilous Forest","No further information",1,"T1.1","Tropical/Subtropical lowland rainforests","A huge diversity of species occupy niches within a complex vertically-layered structure of plant forms. High productivity is fuelled by rapid-growing plants including buttressed trees, bamboos, epiphytes, lianas and ferns. Forest canopies sustain moist soils and abundant leaf litter decomposed by fungi and bacteria. High diversity of invertebrates at all levels of the forest supports diverse vertebrate life forms, particularly mammals and birds, which play critical roles in plant dispersal and pollination. Conditions near the equator are stable and humid year-round (up to 6000 mm rain per annum), but become more seasonal with mild winter frosts in the subtropics.","https://global-ecosystems.org/explore/groups/T1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Abb","Lowland Open Ombrophilous Forest with bamboos","No further information",1,"T1.1","Tropical/Subtropical lowland rainforests","A huge diversity of species occupy niches within a complex vertically-layered structure of plant forms. High productivity is fuelled by rapid-growing plants including buttressed trees, bamboos, epiphytes, lianas and ferns. Forest canopies sustain moist soils and abundant leaf litter decomposed by fungi and bacteria. High diversity of invertebrates at all levels of the forest supports diverse vertebrate life forms, particularly mammals and birds, which play critical roles in plant dispersal and pollination. Conditions near the equator are stable and humid year-round (up to 6000 mm rain per annum), but become more seasonal with mild winter frosts in the subtropics.","https://global-ecosystems.org/explore/groups/T1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Abc","Lowland Open Ombrophilous Forest with lianas","No further information",1,"T1.1","Tropical/Subtropical lowland rainforests","A huge diversity of species occupy niches within a complex vertically-layered structure of plant forms. High productivity is fuelled by rapid-growing plants including buttressed trees, bamboos, epiphytes, lianas and ferns. Forest canopies sustain moist soils and abundant leaf litter decomposed by fungi and bacteria. High diversity of invertebrates at all levels of the forest supports diverse vertebrate life forms, particularly mammals and birds, which play critical roles in plant dispersal and pollination. Conditions near the equator are stable and humid year-round (up to 6000 mm rain per annum), but become more seasonal with mild winter frosts in the subtropics.","https://global-ecosystems.org/explore/groups/T1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Abp","Lowland Open Ombrophilous Forest with palm trees","No further information",1,"T1.1","Tropical/Subtropical lowland rainforests","A huge diversity of species occupy niches within a complex vertically-layered structure of plant forms. High productivity is fuelled by rapid-growing plants including buttressed trees, bamboos, epiphytes, lianas and ferns. Forest canopies sustain moist soils and abundant leaf litter decomposed by fungi and bacteria. High diversity of invertebrates at all levels of the forest supports diverse vertebrate life forms, particularly mammals and birds, which play critical roles in plant dispersal and pollination. Conditions near the equator are stable and humid year-round (up to 6000 mm rain per annum), but become more seasonal with mild winter frosts in the subtropics.","https://global-ecosystems.org/explore/groups/T1.1","ValueToValue",,"IBGE_team","final",,TRUE,"Naema_Gros-Dubois",2.1,NA,NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Ac","Agriculture","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"Naema_GrosDubois","final",,TRUE,"IBGE_Team",2.1,"Anthropogenic classes are an approximation, the IBGE LULC map represents those areas more accurately.",NA
"2024/09/10 00:00:00",138,"ibge_brazil_veg_2021","vector","vege_area","clas_domi","Acc","Agriculture with Cyclical Crops","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"Naema_GrosDubois","final",,TRUE,"IBGE_Team",2.1,"Anthropogenic classes are an approximation, the IBGE LULC map represents those areas more accurately.",NA
