"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement"
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Afromontain rain forest with other forests and wetlands","Occurs as isolated remnants on mountain tops with a diverse ever green forests trees. This sort of forest also occurs along the banks of many rivers. Nevertheles these riverine forests are small and need particular protection.","The forests have continuous but irregular crowns, little stratification, and are usually less than 20 m height. Typical Afromontane species are represented in Malawi by Apodytes dimidiata, Cassipourea gummiflua, Ficalhoa laurifolia, Maesa lanceolata. It is distributed through Misuku Hills, Nyika plateau, Vipsa, Ntchisi, Chongoni, Dedza, Mangochi, Zomba and Mulanje mountain forest reserves.",3,"T1.3","Tropical/Subtropical montane rainforests","These mountain rainforests are characterised by a single-layered tree canopy, with epiphytic ferns, bryophytes, lichens, orchids, and bromeliads draping tree branches. Grasses are rare or absent. At high altitude forest structure becomes less complex, with dwarf tree forms. Although rainfall is abundant (up to 6000 mm per year), productivity is limited by cool temperatures, wind exposure and shallow soils, although under the canopy a moist shady microclimate provides stable habitat for a frog, bird, plant and invertebrate species that are found nowhere else.","https://global-ecosystems.org/explore/groups/T1.3","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Afromontane rain forest","Lies above 1500 or 1600m having an excess of 50% Afromotane tree species ( Dowsett-Lemaire, Dowsett 2016). Afromontane rain forest is structurally similar to lowland Guineo-Congolian rain forest, whereas undifferentiated Afromontane forest is floristical.","The Afromontane forests are floristically and structurally poorer with no emergents and genreally a much lower canopy with the height of the canopy usually being 25-45m and common species Entandrophrafma excelsum, Olea capensis. In Malawi tall luxuriant Afromontane rainforest is better developed in the north from the Misuku hills to Ntchisi mountain including the escarpments of the Nyika Plateau, Jembya plateau and some of the Vipya forest. In the south-central Malawi Afromonta",3,"T1.3","Tropical/Subtropical montane rainforests","These mountain rainforests are characterised by a single-layered tree canopy, with epiphytic ferns, bryophytes, lichens, orchids, and bromeliads draping tree branches. Grasses are rare or absent. At high altitude forest structure becomes less complex, with dwarf tree forms. Although rainfall is abundant (up to 6000 mm per year), productivity is limited by cool temperatures, wind exposure and shallow soils, although under the canopy a moist shady microclimate provides stable habitat for a frog, bird, plant and invertebrate species that are found nowhere else.","https://global-ecosystems.org/explore/groups/T1.3","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Brachystegia-Juberrnadia woodlands","Miombo woodlands on hills and rocky outcrops of the central region, specific to Dzalanyama and Mchinji Forest Reserves and adjacent areas highly dominated by Brachystegia and Julbernadia tree species.","Trees recorded are the miombo elements of Brachystegia bussei, B. manga, B. boehmii, B. spiciformis, Julbernardia globiflora, as well as Afzelia quanzensis, Diplorhynchus condylocarpon, Mimusops zeyheri, Oxytenanthera abyssinica, and Piliostigma thonning",23,"T4.2","Pyric tussock savannas","In pyric savannas, recurring fire is the principal agent that limits tree dominance and maintains tree-grass coexistence. Dominated by tussock grasses that grow tall during high-productivity wet summers and cure over dry winter seasons, these ecosystems occur on all major land masses at tropical and subtropical latitudes around the world. Large mammalian herbivores are usually present, but not at densities that limit grass growth or mediate tree-grass coexistence (unlike T4.1). Many plants have traits that promote tolerate of seasonal drought, such as deciduous leaf phenology, subterranean storage organs and deep roots. Invertebrate detritivores, notably termites, and vertebrate scavengers are key groups in the foodweb.","https://global-ecosystems.org/explore/groups/T4.2","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Bua and Dwanga Inshore Lake","Bua and Dwanga Inshore Lake","No further information",92,"F2.1","Large permanent freshwater lakes","Large volumes of permanent water in these lakes buffers water temperatures and effects of nutrient input on water quality. The spatial extent and range of habitats support very large numbers of species in some groups such as fish, some of which are unique to a single lake, often composed of closely related species, endemic to a lake. The high primary productivity from algae and aquatic plants lake supports diverse foodwebs. High numbers of plankton support large numbers of waterbugs, fish, frogs, reptiles, waterbirds, and mammals. Bacteria play key roles in cycling organic matter.","https://global-ecosystems.org/explore/groups/F2.1","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Bua Catchment Rivers","The Bua Catchment is divided into three distinct hydrological zones, based on topography namely: Plateau, steep slopes on the highland rising from the plateau and the rift valley escarpment and lakeshore plain.","The drainage lines of Bua have dambo (seasonally wet grasslands) vegetation and groves of Syzigium (Judy Carter, 1985). Stream valleys contain marshy areas and stands of Raffia Palms. Fast flowing streams and rivers are fringed by strips of tall evergreen forest. The Bua Catchment Rivers is situated within coordinate bearing of 320˚35' and 340˚13'E Longitude and 120˚40' and 120˚55'S Latitude in the central region of Malawi. It has an area of approximately 10,654 km2  covering six districts which include Lilon.",82,"F1.2","Permanent lowland rivers","Lowland rivers with slow continuous flows up to 10,000m3/s are common at low elevations throughout tropical and temperate parts of the world. These are productive ecosystems with major energy and fine sediment inputs from floodplains and upper catchments. Zooplankton can be abundant, along with aquatic plants and diverse communities of fish able to tolerate a range of temperatures and oxygen concentrations, as well as reptiles, birds, and mammals that depend wholly or partly on lowland lotic aquatic habitats.","https://global-ecosystems.org/explore/groups/F1.2","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Bua-Lusa Wetlands","This ecosystem type includes both the seasonal and pereninial wetlands. They are present in the Mchinji Forest Reserve, Dzalamanya Forest reserve and Kasungu National park.","The drainage lines of Bua have dambo (seasonally wet grasslands) vegetation and groves of Syzigium (Judy Carter, 1985). Stream valleys contain marshy areas and stands of Raffia Palms. Fast flowing streams and rivers are fringed by strips of tall evergreeen forest. These wetlands are present in Mchinji, Lilongwe, Kasungu, Dowa and Ntchisi.",73,"TF1.4","Seasonal floodplain marshes","Seasonal flooding and drying regimes characterise high productivity floodplain marshes in the seasonal tropics and subhumid temperate regions. Typically, different plants respond to the mosaic of variable flooding regimes, supporting complex networks of invertebrates, waterbirds, reptiles, and mammals. Prey concentrate as the wetlands dry, and many plants and animals use specialised adaptations such as seed banks or egg banks, to survive drying.","https://global-ecosystems.org/explore/groups/TF1.4","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Central Offshore Lake","From 50m to 700 m water depth is considered offshore.","Availability of deeper water demersal fish species. Availability of pelagic spp e.g. Diplotaxodon, Copadichromis, Rhamphochromis and Engarulicypris spp. Sandy and rocky bottom. Very clean water. Higher wavelength. Low primary productivity.",92,"F2.1","Large permanent freshwater lakes","Large volumes of permanent water in these lakes buffers water temperatures and effects of nutrient input on water quality. The spatial extent and range of habitats support very large numbers of species in some groups such as fish, some of which are unique to a single lake, often composed of closely related species, endemic to a lake. The high primary productivity from algae and aquatic plants lake supports diverse foodwebs. High numbers of plankton support large numbers of waterbugs, fish, frogs, reptiles, waterbirds, and mammals. Bacteria play key roles in cycling organic matter.","https://global-ecosystems.org/explore/groups/F2.1","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Deciduous Forest and thicket","Characterised by broad leaved trees relatively dry woodlands and intergrades to savanna consisting of Mopane woodlands, woodlands of fertile areas, thicket savannah of poorer areas, and woodland or savannah. Notes taken from Lengwe National.","It is a mixed deciduous woodland with open canopy dominated by acacia, bouhinia and Combretum species. The occur on fertile soils on plateau and much of this woodland has been cleared for agricultutre. Disrtibuted across Ntcheu, Mwanza, Chikwawa, Balaka, Nsanje, Blantyre, Thyolo.",23,"T4.2","Pyric tussock savannas","In pyric savannas, recurring fire is the principal agent that limits tree dominance and maintains tree-grass coexistence. Dominated by tussock grasses that grow tall during high-productivity wet summers and cure over dry winter seasons, these ecosystems occur on all major land masses at tropical and subtropical latitudes around the world. Large mammalian herbivores are usually present, but not at densities that limit grass growth or mediate tree-grass coexistence (unlike T4.1). Many plants have traits that promote tolerate of seasonal drought, such as deciduous leaf phenology, subterranean storage organs and deep roots. Invertebrate detritivores, notably termites, and vertebrate scavengers are key groups in the foodweb.","https://global-ecosystems.org/explore/groups/T4.2","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Drier miombo woodland","Miombo woodland dominated by Brachystegia, Isoberlinia, Julbernardia species.","Dominated by species of Brachystegia spp., Isoberlinia spp. and Julbernardia spp. Distributed from Southern Malawi in  Elephant marsh, Thyolo, Mulanje (bordering Mulanje mountain), Zomba  and Mwaza; and Central region in Mangochi, parts of Ntcheu, Dedza, Nkhotakota (Eastern side around Nkhotakota Game Reserve), Ntchisi",23,"T4.2","Pyric tussock savannas","In pyric savannas, recurring fire is the principal agent that limits tree dominance and maintains tree-grass coexistence. Dominated by tussock grasses that grow tall during high-productivity wet summers and cure over dry winter seasons, these ecosystems occur on all major land masses at tropical and subtropical latitudes around the world. Large mammalian herbivores are usually present, but not at densities that limit grass growth or mediate tree-grass coexistence (unlike T4.1). Many plants have traits that promote tolerate of seasonal drought, such as deciduous leaf phenology, subterranean storage organs and deep roots. Invertebrate detritivores, notably termites, and vertebrate scavengers are key groups in the foodweb.","https://global-ecosystems.org/explore/groups/T4.2","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
"2024/09/11 00:00:00",215,"must_malawi_eco_2024","vector","MalawiEcosystemTypesGET_Aligned","Ecosystem","Dwangwa Catchment Rivers","Dwangwa lies in the central part of the Lake Malawi, and is drained by representatives of the two main drainage systems, the Plateau System and the Rift Margin Consequent Rivers (Pike and Rimmington 1965)","The natural vegetation is dominantly Brachystegia-Julbernardia woodland and includes the plateau, hill and scarp-foothill types (Kemp 1974). Covers 2 districts; Nkhotakota & Kasungu futher down to Kasungu National Park",82,"F1.2","Permanent lowland rivers","Lowland rivers with slow continuous flows up to 10,000m3/s are common at low elevations throughout tropical and temperate parts of the world. These are productive ecosystems with major energy and fine sediment inputs from floodplains and upper catchments. Zooplankton can be abundant, along with aquatic plants and diverse communities of fish able to tolerate a range of temperatures and oxygen concentrations, as well as reptiles, birds, and mammals that depend wholly or partly on lowland lotic aquatic habitats.","https://global-ecosystems.org/explore/groups/F1.2","ValueToValue",,"MUST_Team","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA
