"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement"
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","F2.2","Small permanent freshwater lakes","With a surface area of up to 100 km2, the diversity of small permanent lakes, ponds and pools depends on their size, depth and connectivity. Littoral vegetation and benthic energy pathways are critical to productivity and food web complexity. Deep lakes have plankton, supporting fish, birds and frogs, in different habitats of the lake. Shallow lakes are often more productive, providing breeding habitat for birds, frogs and reptiles, but limited buffering against nutrient inputs may result in regime shifts between alternative stable states dominated either by large aquatic plants or phytoplankton.",93,"F2.2","Small permanent freshwater lakes","With a surface area of up to 100 km2, the diversity of small permanent lakes, ponds and pools depends on their size, depth and connectivity. Littoral vegetation and benthic energy pathways are critical to productivity and food web complexity. Deep lakes have plankton, supporting fish, birds and frogs, in different habitats of the lake. Shallow lakes are often more productive, providing breeding habitat for birds, frogs and reptiles, but limited buffering against nutrient inputs may result in regime shifts between alternative stable states dominated either by large aquatic plants or phytoplankton.","https://global-ecosystems.org/explore/groups/F2.2","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","F3.2","Constructed lacustrine wetlands","Small farm dams, wastewater ponds and mine pits generally form lake-like environments, common in humid and semi-arid climates world-wide. Nutrient inputs vary greatly depending on purpose and surrounding land uses. They are often warm and shallow, and biological productivity and diversity vary widely depending on the cover and state of fringing vegetation, with the most diverse examples rivalling equivalent natural wetlands. Aquatic plants, plankton, algae and waterbugs may dominate in the shallows, supporting amphibians, turtles, fish, and waterbirds.",108,"F3.2","Constructed lacustrine wetlands","Small farm dams, wastewater ponds and mine pits generally form lake-like environments, common in humid and semi-arid climates world-wide. Nutrient inputs vary greatly depending on purpose and surrounding land uses. They are often warm and shallow, and biological productivity and diversity vary widely depending on the cover and state of fringing vegetation, with the most diverse examples rivalling equivalent natural wetlands. Aquatic plants, plankton, algae and waterbugs may dominate in the shallows, supporting amphibians, turtles, fish, and waterbirds.","https://global-ecosystems.org/explore/groups/F3.2","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","FM1.2","Permanently open riverine estuaries and bays","These coastal ecosystems are shifting mosaics of different habitats, depending on the shape of the local coast, and proportional inflow of freshwater and seawater. Combined nutrients from marine, freshwater and land-based sources support very high productivity. Transient large animals like dugongs, dolphins, turtles and shorebirds feed on abundant fish, invertebrates and plant life, and they commonly serve as sheltered nursery areas for fish. Many organisms are adapted to large variations in salinity.",116,"FM1.2","Permanently open riverine estuaries and bays","These coastal ecosystems are shifting mosaics of different habitats, depending on the shape of the local coast, and proportional inflow of freshwater and seawater. Combined nutrients from marine, freshwater and land-based sources support very high productivity. Transient large animals like dugongs, dolphins, turtles and shorebirds feed on abundant fish, invertebrates and plant life, and they commonly serve as sheltered nursery areas for fish. Many organisms are adapted to large variations in salinity.","https://global-ecosystems.org/explore/groups/FM1.2","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","FM1.3","Intermittently closed and open lakes and lagoons","Opportunistic, short-lived organisms live in these ecosystems, where conditions change rapidly as lagoon entrances to the open ocean open or close. Periodic opening and closure influences dynamic gradients in salinity, nutrients, temperature, and water level. Algae, invertebrates like shrimps, and small fish rely on nutrients from land and, when open, the sea. Timing of opening or closing depends on transport of sand and mud by currents or freshwater inflow, or on anthropogenic processes.",117,"FM1.3","Intermittently closed and open lakes and lagoons","Opportunistic, short-lived organisms live in these ecosystems, where conditions change rapidly as lagoon entrances to the open ocean open or close. Periodic opening and closure influences dynamic gradients in salinity, nutrients, temperature, and water level. Algae, invertebrates like shrimps, and small fish rely on nutrients from land and, when open, the sea. Timing of opening or closing depends on transport of sand and mud by currents or freshwater inflow, or on anthropogenic processes.","https://global-ecosystems.org/explore/groups/FM1.3","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.2","Kelp forests","Kelps (large, brown macroalgae up to 30m in length) form the basis of these highly productive systems found on shallow, subtidal rocky reefs around cold temperate and polar coastlines. Their forest-like structure and vertical habitat supports diverse epiflora and –fauna living on the kelp itself, as well as rich communities of invertebrates, fish and marine birds and mammals living and foraging in and around these ecosystems. High nutrient requirements mean these ecosystems are often associated with upwelling water, while wave action and currents are important for replenishing oxygen.",121,"M1.2","Kelp forests","Kelps (large, brown macroalgae up to 30m in length) form the basis of these highly productive systems found on shallow, subtidal rocky reefs around cold temperate and polar coastlines. Their forest-like structure and vertical habitat supports diverse epiflora and –fauna living on the kelp itself, as well as rich communities of invertebrates, fish and marine birds and mammals living and foraging in and around these ecosystems. High nutrient requirements mean these ecosystems are often associated with upwelling water, while wave action and currents are important for replenishing oxygen.","https://global-ecosystems.org/explore/groups/M1.2","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.3","Photic coral reefs","These slow growing biogenic structures are formed by the calcium carbonate skeletons of certain coral species that depend on symbiotic relationships with algae. They occur in warm, shallow, low-nutrient waters and provide complex three-dimensional habitat for a highly diverse community across all trophic levels, from algae to sharks, along with other characteristic sessile organisms like coralline algae and sponges. Niche habitats produce specialist behaviours and diets, like the symbiotic relationship between clown fish and anemones. Storms and marine heat waves drive cycles of reef destruction and renewal.",122,"M1.3","Photic coral reefs","These slow growing biogenic structures are formed by the calcium carbonate skeletons of certain coral species that depend on symbiotic relationships with algae. They occur in warm, shallow, low-nutrient waters and provide complex three-dimensional habitat for a highly diverse community across all trophic levels, from algae to sharks, along with other characteristic sessile organisms like coralline algae and sponges. Niche habitats produce specialist behaviours and diets, like the symbiotic relationship between clown fish and anemones. Storms and marine heat waves drive cycles of reef destruction and renewal.","https://global-ecosystems.org/explore/groups/M1.3","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.5","Photo-limited marine animal forests","These subtidal biogenic ecosystems, formed by either a single species or a community of sessile filter feeders such as sponges, ascidians or aphotic corals, are found mostly on hard substrates. Low light due to depth, turbidity, ice cover or tannins from terrestrial runoff means that photosynthesis is limited to microphytobenthos (like microalgae and bacteria) or coralline algae. As a result, nutrient flux from surface waters is important. A high diversity of invertebrates and fish are also associated with these complex, three-dimensional forest-like habitats.",124,"M1.5","Photo-limited marine animal forests","These subtidal biogenic ecosystems, formed by either a single species or a community of sessile filter feeders such as sponges, ascidians or aphotic corals, are found mostly on hard substrates. Low light due to depth, turbidity, ice cover or tannins from terrestrial runoff means that photosynthesis is limited to microphytobenthos (like microalgae and bacteria) or coralline algae. As a result, nutrient flux from surface waters is important. A high diversity of invertebrates and fish are also associated with these complex, three-dimensional forest-like habitats.","https://global-ecosystems.org/explore/groups/M1.5","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.6","Subtidal rocky reefs","These rocky subtidal ecosystems are widespread globally on ocean shelves . They are distinguished from kelp forests (M1.2) by their lack of a dense macroalgal canopy. Indeed, their complex habitat structure is derived mostly from irregular rock forms, rather than biogenic features, and supports a diverse epibenthic fauna, with a range of mobile benthic animals (e.g. anemones), while truly sessile organisms tend to be small (e.g. turf algae, barnacles). Community structure depends on depth, wave action, currents and light: for example, turbulence specialists like barnacles are more prolific on shallower, higher energy reefs. Storms impact structure by shifting sand and dislodging larger organisms episodically.",125,"M1.6","Subtidal rocky reefs","These rocky subtidal ecosystems are widespread globally on ocean shelves . They are distinguished from kelp forests (M1.2) by their lack of a dense macroalgal canopy. Indeed, their complex habitat structure is derived mostly from irregular rock forms, rather than biogenic features, and supports a diverse epibenthic fauna, with a range of mobile benthic animals (e.g. anemones), while truly sessile organisms tend to be small (e.g. turf algae, barnacles). Community structure depends on depth, wave action, currents and light: for example, turbulence specialists like barnacles are more prolific on shallower, higher energy reefs. Storms impact structure by shifting sand and dislodging larger organisms episodically.","https://global-ecosystems.org/explore/groups/M1.6","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.7","Subtidal sand beds","These relatively unstable shelf ecosystems in turbulent waters support moderately diverse communities made up largely of consumers, like invertebrate detritivores and filter-feeders, including burrowing polychaetes, crustaceans, echinoderms, and molluscs. Filter feeders are most common in higher energy areas of currents and wave action. Primary producers are limited by substrate instability or light, with seagrass ecosystems (M1.1) occurring where these factors are not limiting to plant establishment and persistence. Low structural habitat complexity means a lack of shelter, and many organisms display predator avoidance traits like burrowing, shells or camouflage (e.g. sole).",126,"M1.7","Subtidal sand beds","These relatively unstable shelf ecosystems in turbulent waters support moderately diverse communities made up largely of consumers, like invertebrate detritivores and filter-feeders, including burrowing polychaetes, crustaceans, echinoderms, and molluscs. Filter feeders are most common in higher energy areas of currents and wave action. Primary producers are limited by substrate instability or light, with seagrass ecosystems (M1.1) occurring where these factors are not limiting to plant establishment and persistence. Low structural habitat complexity means a lack of shelter, and many organisms display predator avoidance traits like burrowing, shells or camouflage (e.g. sole).","https://global-ecosystems.org/explore/groups/M1.7","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
"2024/07/23 00:00:00",180,"sanbi_sthafrica_eco_2022","raster dataset","sa_gea_current_20240722","efg_code","M1.8","Subtidal mud plains","These low energy, muddy ocean shelf ecosystems are moderately productive and typically dominated by microalgal and bacterial primary producers, microbial decomposers, and larger deposit feeders like burrowing polychaete worms and molluscs. Unlike subtidal sand beds (M1.7), the microbial community has a strong influence on biogeochemical cycles. Low oxygen zones can form where concentrations of organic matter and associated high bacterial activity deplete this limited resource.",127,"M1.8","Subtidal mud plains","These low energy, muddy ocean shelf ecosystems are moderately productive and typically dominated by microalgal and bacterial primary producers, microbial decomposers, and larger deposit feeders like burrowing polychaete worms and molluscs. Unlike subtidal sand beds (M1.7), the microbial community has a strong influence on biogeochemical cycles. Low oxygen zones can form where concentrations of organic matter and associated high bacterial activity deplete this limited resource.","https://global-ecosystems.org/explore/groups/M1.8","ValueToValue",,"Andrew Skowno, Anisha Dayaram","Final",,TRUE,"Naema_GrosDubois",2.09999999999989,NA,NA
