"entry_date","Source_ID","data_id_code","data_type","band_layer_name","in_class_field_name","in_class_value","in_class_description","in_class_description_detail","out_class_value","efg_code","efg_name","efg_description","get_link","mapping","EFG_out_membership_proportion","crosswalked_by","status","review_needed","reviewed","review_by","GET_version","Comment","crosswalk_acknowledgement","band_no","band_ID"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","A1","Continuous urban fabric, industrial, commercial and transport units, mine, dump and construction sites","No further information",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","A2","Discontinuous urban fabric","No further information",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","A3","Artificial, non-agricultural vegetated areas","No further information",49,"T7.4","Urban and industrial ecosystems","Cities, smaller settlements and industrial areas are structurally complex ecosystems and characterised by their highly dynamic spatial structure. Diverse patch types include buildings, paved surfaces, transport infrastructure, parks and gardens; excavations, bare ground and refuse areas. Patches undergo periodic destruction and renewal. Human population density is high, relative to other ecosystems, and dependent on large subsidies of imported resources (particularly water, nutrients and food). Interactions among patch types and human social behaviours produce emergent properties and complex feedbacks among ecosystem components.","https://global-ecosystems.org/explore/groups/T7.4","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B1","Arable land","No further information",46,"T7.1","Annual croplands","Croplands are intensively managed agricultural ecosystems maintained by supplementation of nutrients and water, sowing and harvesting, soil cultivation and control of non-target plants and animals (weeds and pests). They currently cover 11% of the world’s land surface. Some systems of management include domestic herbivores introduced on harvested stubble or in ‘fallow’ years. These are structurally simple, very low-diversity, high-productivity systems, dominated by one or few non-woody, shallow-rooted annual plant species such as grains (mostly C3 grasses), vegetables, ‘cut flowers’, legumes, or fibre plants harvested annually by humans for commercial or subsistence production of food, materials, or ornamental displays.","https://global-ecosystems.org/explore/groups/T7.1","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B2","Rice fields","No further information",109,"F3.3","Rice paddies","Rice paddies cover more than a million square kilometres mostly in tropical to warm temperate climates, especially Southeast Asia. They are filled by rainfall or river water diversions. Their levees and channels retain shallow water areas, with nutrients inputs from inflows and fertilisers. Planting and harvest establishes a regular cycle of disturbance, with many paddies also supporting production of fish and crustaceans, Their simple foodwebs are adapted to temporary flooding and the harvest cycle, including algae and plankton, waterbugs, frogs and waterbirds.","https://global-ecosystems.org/explore/groups/F3.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B3","Vineyards","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B4","Fruit trees and berry plantations","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B5","Olive groves","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B6","Arboriculture","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B7","Pastures","No further information",47,"T7.2","Sown pastures and fields","In these intensively managed agricultural systems, grasses and legumes are sown and cultivated, with regular inputs of nutrients and (sometimes) water, primary for the mostly commercial production of livestock or food (hay) for livestock. Sown pastures are structurally simple ecosystems with low-diversity and high-productivity. They are dominated by one or few selected plant species as primary food sources for one animal species (usually large mammalian herbivores). Management includes chemical or physical treatments to exclude competitors, predators, herbivores, or pathogens. They differ from less intensively managed rangeland (e.g. T5) and semi-natural grasslands (T7.5), where livestock graze in predominantly native ecosystems.","https://global-ecosystems.org/explore/groups/T7.2","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B8","Heterogeneous agricultural areas","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B9","Land principally occupied by agriculture, with significant areas of natural vegetation","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","B10","Agro-forestry areas","No further information",48,"T7.3","Plantations","Plantations are generally long-rotation perennial woody crops established and maintained for a variety of food and materials. The harvested products include wood, various fruits, tea, coffee, palm oil and other food additives, materials such as rubber, ornamental materials (cut flowers), etc. The vegetation of most plantations comprises at least two vertical strata (the managed woody species and a ruderal ground layer), although mixed plantings may be more complex and host a relatively diverse flora and fauna if managed to promote habitat features. Fertilisers and water subsidies are applied, and harvesting occurs at intervals depending on the crop.","https://global-ecosystems.org/explore/groups/T7.3","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","C1","Quercus ilex subsp. ilex forest ecosystems of Insubria","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
"2024/07/16 00:00:00",28,"sbi_italy_eco_2021","vector","Ecosistemi_2021_02_10b","Ecosistemi","C2","Quercus ilex subsp. ilex forest ecosystems of the Po Plain","No further information",12,"T2.6","Temperate pyric sclerophyll forests and woodlands","In fire-prone temperate regions, temperate pyric sclerophyll forests are characterised by an open canopy of hard-leaved trees with a shrub layer underneath, sometimes with grasses and forbs. Productivity is limited by seasonal drought, hot summers, and low nutrients in sandy and loamy soils. Some groups of plants, birds, reptiles, and invertebrates have high diversity and uniqueness, many with locally restricted distributions. Plants and animals are adapted for persistence through successive summer droughts and fires and, although sensitive to fire frequency and season, periodic disturbance by fire is critical to maintaining forest diversity.","https://global-ecosystems.org/explore/groups/T2.6","ValueToValue",,"Giulia_Capotorti_et_al","final",,TRUE,"Naema_GrosDubois",2.1,NA,NA,"001","0028001"
